"52","21901324","0","4","0","0",NULL,"1.01;1.11;2.05;2.08",NULL,NULL
"52","21912371","0","0","4","0",NULL,NULL,"1.01;1.11;1.12;2.08;4.03",NULL
"52","21912373","0","4","0","0",NULL,"1.11;2.01;2.08;4.03",NULL,NULL
"53","21605241","0","4","0","0",NULL,"1.04;2.02;2.05",NULL,NULL
"53","21901324","0","4","0","0",NULL,"2.02;2.05",NULL,NULL
"53","21912371","1","3","0","0","2.05","2.02",NULL,NULL
"53","21912373","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"54","21605241","0","4","0","0",NULL,"2.02;2.05",NULL,NULL
"54","21901324","0","4","0","0",NULL,NULL,NULL,NULL
"54","21912371","4","0","0","0","2.05",NULL,NULL,NULL
"54","21912373","0","4","0","0",NULL,"1.11;2.02;5.03",NULL,NULL
"55","21605241","0","3","1","0",NULL,"2.02","1.01",NULL
"55","21901324","0","4","0","0",NULL,"1.01",NULL,NULL
"55","21912371","0","0","4","0",NULL,NULL,"1.01;2.02",NULL
"55","21912373","0","4","0","0",NULL,"2.02",NULL,NULL
"56","21605241","2","1","1","0","2.02","1.05","2.08",NULL
"56","21901324","0","4","0","0",NULL,"2.05;2.08",NULL,NULL
"56","21912371","4","0","0","0","2.05;2.08",NULL,NULL,NULL
"56","21912373","2","2","0","0","2.05;2.08","1.05;2.02",NULL,NULL
"57","21605241","0","0","1","3",NULL,NULL,"1.04","1.07"
"57","21901324","0","4","0","0",NULL,"1.04;1.07",NULL,NULL
"57","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"57","21912373","0","4","0","0",NULL,"1.04;1.05;1.07",NULL,NULL
"58","21605241","0","2","2","0",NULL,"1.04;2.01","1.06;3.04",NULL
"58","21901324","0","4","0","0",NULL,"1.04;1.06;2.08",NULL,NULL
"58","21912371","0","4","0","0",NULL,"1.06;2.08",NULL,NULL
"58","21912373","0","4","0","0",NULL,"1.06;2.08",NULL,NULL
"59","21605241","3","1","0","0","2.02;2.05","2.08",NULL,NULL
"59","21901324","0","4","0","0",NULL,"2.05;2.08",NULL,NULL
"59","21912371","1","3","0","0","2.05","1.05;2.01;2.08;5.03",NULL,NULL
"59","21912373","1","3","0","0","2.05","1.05;2.01;2.08",NULL,NULL
"60","21605241","2","2","0","0","2.01","1.05;2.05",NULL,NULL
